Sample	mappedNetworkCwR.count_Hong_Kong_to_New_York	mappedNetworkCwR.count_Hong_Kong_to_New_Zealand	mappedNetworkCwR.count_New_York_to_Hong_Kong	mappedNetworkCwR.count_New_York_to_New_Zealand	mappedNetworkCwR.count_New_Zealand_to_Hong_Kong	mappedNetworkCwR.count_New_Zealand_to_New_York
8305000	1	0	3	2	0	4
8306000	2	0	2	3	0	1
8307000	1	0	2	2	1	3
8308000	0	0	2	3	0	1
8309000	0	0	1	4	1	3
8310000	1	1	4	3	0	3
8311000	0	0	2	3	0	1
8312000	0	0	2	3	0	2
8313000	1	0	3	4	0	1
8314000	4	0	4	4	2	0
8315000	5	0	7	2	0	0
8316000	1	0	3	2	0	0
8317000	2	1	4	2	1	1
8318000	2	0	4	2	0	0
8319000	2	1	5	1	0	0
8320000	2	3	4	0	1	1
8321000	2	0	0	0	4	1
8322000	1	1	3	2	1	1
8323000	2	1	3	1	0	0
8324000	3	1	0	0	3	0
8325000	3	0	4	3	0	1
8326000	2	1	3	2	3	5
8327000	1	0	1	0	1	3
8328000	3	0	4	0	1	4
8329000	0	0	1	1	1	4
8330000	3	3	4	1	0	3
8331000	4	2	4	0	0	0
8332000	2	1	1	1	0	1
8333000	0	0	2	2	0	0
8334000	3	1	4	1	0	0
8335000	4	0	5	3	0	1
8336000	4	1	1	2	3	1
8337000	4	3	0	0	0	0
8338000	0	3	2	2	2	0
8339000	6	1	3	2	1	0
8340000	3	1	2	1	0	0
8341000	3	4	0	1	1	1
8342000	1	3	3	4	1	3
8343000	3	6	1	0	2	1
8344000	0	0	2	2	0	0
8345000	0	3	0	1	1	1
8346000	1	3	0	0	0	1
8347000	1	4	0	0	1	1
8348000	1	3	0	0	0	1
8349000	4	1	0	1	0	0
8350000	1	5	0	1	2	1
8351000	1	2	0	0	1	1
8352000	1	3	0	0	1	2
8353000	1	7	3	0	3	3
8354000	0	4	0	0	0	2
8355000	1	5	2	0	2	1
8356000	0	4	3	0	1	2
8357000	1	3	0	0	0	1
8358000	1	2	5	0	0	0
8359000	1	3	2	0	0	0
8360000	1	3	2	0	0	0
8361000	3	3	1	0	0	0
8362000	1	2	2	0	1	2
8363000	2	4	1	0	1	0
8364000	2	1	4	3	0	3
8365000	1	5	4	0	2	2
8366000	1	2	5	0	0	0
8367000	9	3	8	0	1	0
8368000	1	3	5	0	0	1
8369000	3	4	6	0	1	3
8370000	5	1	7	4	0	3
8371000	3	2	4	2	1	4
8372000	1	1	3	6	1	4
8373000	0	3	6	3	0	6
8374000	0	2	2	3	0	3
8375000	0	2	4	5	0	6
8376000	1	2	2	1	2	2
8377000	0	2	4	0	0	0
8378000	0	3	3	3	2	1
8379000	0	3	2	1	1	2
8380000	1	0	0	0	3	1
8381000	3	1	7	1	0	0
8382000	1	1	4	2	0	0
8383000	0	0	2	2	0	0
8384000	0	1	2	2	1	4
8385000	0	4	5	0	1	1
8386000	2	1	3	1	0	0
8387000	0	0	2	2	0	0
8388000	0	1	3	1	0	0
8389000	1	0	2	2	1	2
8390000	0	0	1	1	1	4
8391000	2	0	4	2	0	0
8392000	0	2	4	0	0	0
8393000	1	0	3	2	0	0
8394000	0	0	2	2	0	0
8395000	1	1	4	1	0	0
8396000	0	0	2	2	0	0
8397000	1	0	3	2	0	0
8398000	1	1	3	3	1	2
8399000	1	0	1	4	1	1
8400000	1	1	2	2	0	1
8401000	0	0	1	3	1	0
8402000	0	0	1	1	1	3
8403000	0	0	3	2	0	0
8404000	2	0	1	4	1	1
8405000	0	0	0	4	2	2
8406000	0	0	0	5	2	1
8407000	1	1	1	4	3	0
8408000	2	2	0	0	0	0
8409000	0	1	2	1	0	0
8410000	2	3	0	0	1	0
8411000	3	1	0	1	0	0
8412000	5	1	3	2	1	0
8413000	4	0	4	3	1	0
8414000	1	0	1	3	2	0
8415000	3	1	0	1	0	0
8416000	0	0	2	3	0	0
8417000	4	1	1	1	3	0
8418000	5	0	1	2	0	0
8419000	4	0	2	2	3	0
8420000	1	2	0	1	1	0
8421000	4	0	0	3	1	0
8422000	6	1	2	1	0	0
8423000	0	0	2	2	0	0
8424000	3	1	1	2	1	0
8425000	6	0	0	3	1	0
8426000	5	0	0	2	0	0
8427000	4	2	0	1	1	0
8428000	3	1	2	1	2	0
8429000	3	2	0	0	0	0
8430000	0	0	2	2	0	0
8431000	1	1	2	1	0	0
8432000	0	0	2	2	0	0
8433000	0	0	2	2	0	0
8434000	0	0	2	2	0	0
8435000	2	4	6	0	1	0
8436000	1	1	4	1	0	0
8437000	3	2	0	0	0	0
8438000	3	1	6	1	0	0
8439000	0	2	4	0	0	0
8440000	2	2	5	1	0	1
8441000	0	2	4	1	0	3
8442000	0	2	4	1	0	1
8443000	0	2	4	1	0	5
8444000	2	1	5	2	0	1
8445000	1	0	2	4	1	3
8446000	0	0	2	3	0	1
8447000	0	1	3	2	0	0
8448000	1	0	3	2	0	0
8449000	2	2	3	0	0	0
8450000	3	2	0	1	2	0
8451000	2	1	3	2	0	1
8452000	2	1	1	3	0	2
8453000	4	0	0	4	0	1
8454000	4	1	1	1	0	0
8455000	0	0	3	5	0	2
8456000	1	0	3	2	1	0
8457000	0	0	2	2	0	3
8458000	1	0	3	3	0	1
8459000	1	0	2	4	2	0
8460000	0	0	1	2	1	1
8461000	0	0	0	0	2	4
8462000	1	0	2	3	1	0
8463000	0	3	1	1	4	3
8464000	0	0	0	1	2	3
8465000	0	0	0	2	2	3
8466000	0	0	0	1	2	2
8467000	0	0	2	3	0	1
8468000	0	0	0	1	2	3
8469000	1	0	0	1	2	1
8470000	0	0	1	1	1	5
8471000	0	1	3	1	1	2
8472000	2	3	6	0	1	0
8473000	1	0	2	1	3	2
8474000	1	0	0	3	5	3
8475000	2	0	2	4	2	0
8476000	2	0	2	2	1	1
8477000	1	3	3	2	1	3
8478000	3	1	3	2	0	0
8479000	1	0	1	3	1	2
8480000	3	0	0	3	1	0
8481000	2	0	1	4	3	1
8482000	1	0	3	3	0	1
8483000	1	3	2	0	2	4
8484000	2	1	4	2	1	0
8485000	3	3	4	3	6	1
8486000	2	4	0	0	5	1
8487000	3	0	1	2	4	2
8488000	0	0	2	3	0	1
8489000	5	0	1	3	1	0
8490000	5	0	4	2	0	0
8491000	1	1	3	2	1	0
8492000	2	1	1	3	3	0
8493000	2	0	4	2	0	0
8494000	2	0	3	3	1	0
8495000	4	1	7	1	0	1
8496000	0	2	3	1	0	1
8497000	4	3	4	1	1	2
8498000	1	1	4	1	0	0
8499000	1	2	1	0	2	3
8500000	0	1	2	1	1	4
8501000	1	1	4	2	0	5
8502000	2	3	0	0	0	1
8503000	1	2	2	2	3	5
8504000	1	1	2	2	2	1
8505000	1	3	0	1	0	2
8506000	1	2	2	0	1	2
8507000	3	3	2	1	1	0
8508000	2	3	7	1	1	1
8509000	1	1	3	2	0	0
8510000	1	1	2	0	2	1
8511000	2	1	5	3	1	0
8512000	0	0	2	3	0	0
8513000	0	1	3	2	0	0
8514000	0	0	1	4	1	1
8515000	5	0	0	4	0	0
8516000	2	0	4	4	0	1
8517000	0	1	2	2	0	0
8518000	2	0	0	1	2	1
8519000	0	1	2	1	1	0
8520000	2	3	1	0	1	1
8521000	0	1	0	0	3	2
8522000	3	2	1	1	0	0
8523000	3	3	1	0	1	0
8524000	2	4	7	0	1	0
8525000	2	2	3	2	0	0
8526000	2	2	3	1	0	0
8527000	1	3	4	0	0	0
8528000	4	2	6	3	1	2
8529000	2	0	2	4	2	0
8530000	3	4	4	2	3	0
8531000	5	4	4	4	3	0
8532000	1	1	1	4	2	0
8533000	6	1	5	4	3	0
8534000	3	0	2	0	3	1
8535000	5	1	3	2	0	0
8536000	1	1	3	3	1	0
8537000	4	0	3	2	0	0
8538000	4	2	1	1	0	0
8539000	6	2	6	0	0	0
8540000	2	2	1	0	1	1
8541000	4	3	3	0	0	0
8542000	7	2	7	0	0	0
8543000	9	2	6	0	2	0
8544000	5	2	5	0	0	0
8545000	3	3	1	0	1	0
8546000	1	1	4	0	0	3
8547000	4	2	4	0	0	0
8548000	1	2	3	0	2	3
8549000	3	3	7	0	0	5
8550000	4	0	5	0	1	2
8551000	5	2	10	0	1	4
8552000	8	2	8	1	0	1
8553000	2	2	5	2	0	2
8554000	1	0	2	1	1	2
8555000	4	1	6	2	0	1
8556000	3	3	4	0	0	2
8557000	5	2	6	0	0	0
8558000	3	2	6	3	0	3
8559000	6	2	9	2	0	2
8560000	5	5	9	0	2	0
8561000	6	2	5	0	0	1
8562000	2	1	5	3	0	4
8563000	3	3	7	1	2	3
8564000	0	2	4	1	1	4
8565000	2	5	10	1	0	4
8566000	0	2	3	1	0	0
8567000	0	0	0	0	3	2
8568000	0	0	0	0	5	2
8569000	0	4	1	3	2	5
8570000	0	2	2	2	2	0
8571000	1	4	0	2	2	2
8572000	0	4	0	1	2	3
8573000	0	5	0	3	0	5
8574000	0	5	0	0	1	2
8575000	0	0	0	2	3	4
8576000	0	1	2	2	0	0
8577000	0	5	5	3	0	6
8578000	0	0	0	0	2	2
8579000	0	2	4	4	1	2
8580000	1	2	1	0	1	1
8581000	0	1	4	4	0	3
8582000	0	4	3	2	0	4
8583000	0	4	2	4	3	3
8584000	0	0	4	3	0	3
8585000	0	0	0	1	2	4
8586000	0	1	0	2	2	2
8587000	1	0	0	0	3	1
8588000	0	1	0	0	3	2
8589000	0	1	0	2	5	2
8590000	3	0	0	3	3	2
8591000	1	1	0	0	4	2
8592000	2	3	1	0	1	1
8593000	1	6	0	3	7	4
8594000	0	0	0	1	3	3
8595000	1	0	0	4	3	2
8596000	2	6	0	0	4	0
8597000	0	0	1	3	1	0
8598000	0	2	0	0	2	2
8599000	1	0	0	0	3	1
8600000	0	1	0	1	2	3
8601000	0	2	0	0	2	2
8602000	0	2	0	0	4	2
8603000	2	1	0	2	1	0
8604000	0	1	0	0	3	2
8605000	0	1	0	0	3	2
8606000	1	0	0	0	3	1
8607000	0	0	4	2	0	0
8608000	1	2	3	2	4	0
8609000	0	1	3	2	0	1
8610000	0	0	2	2	0	0
8611000	1	1	5	1	0	0
8612000	1	0	4	2	0	0
8613000	1	0	3	3	0	1
8614000	1	0	2	4	1	3
8615000	2	0	1	2	2	1
8616000	0	0	0	0	2	3
8617000	1	0	2	3	1	0
8618000	1	1	0	0	4	2
8619000	2	0	2	2	0	0
8620000	5	0	5	2	0	0
8621000	2	0	3	3	1	0
8622000	1	0	3	2	0	0
8623000	4	1	4	1	1	2
8624000	4	1	4	2	1	0
8625000	5	1	5	1	0	0
8626000	2	1	2	1	0	0
8627000	4	0	0	3	1	1
8628000	1	1	3	4	0	3
8629000	1	0	2	3	1	0
8630000	6	0	4	3	4	1
8631000	6	0	4	2	0	0
8632000	4	0	6	4	1	3
8633000	5	0	5	4	0	2
8634000	3	0	4	5	1	6
8635000	5	0	4	5	1	2
8636000	4	0	4	3	0	0
8637000	1	0	3	4	0	1
8638000	2	0	2	3	3	1
8639000	4	0	3	3	0	0
8640000	5	1	4	3	1	0
8641000	2	2	3	1	2	0
8642000	4	1	5	2	1	0
8643000	5	1	3	4	1	0
8644000	3	1	2	2	0	0
8645000	2	0	3	3	0	0
8646000	0	0	2	3	0	0
8647000	2	2	0	1	0	0
8648000	3	0	1	3	0	0
8649000	2	2	0	1	0	0
8650000	4	2	1	2	0	0
8651000	0	0	3	3	0	0
8652000	0	1	3	1	0	0
8653000	4	0	1	2	0	0
8654000	2	0	2	2	0	0
8655000	6	0	1	3	0	0
8656000	4	1	0	3	1	1
8657000	5	1	0	1	0	0
8658000	4	2	0	1	2	0
8659000	1	0	3	2	0	0
8660000	1	0	1	1	2	2
8661000	2	0	4	2	0	0
8662000	3	0	2	3	3	2
8663000	2	0	1	2	2	1
8664000	1	0	3	2	0	0
8665000	6	0	4	2	0	0
8666000	4	0	5	2	2	0
8667000	1	0	1	1	2	3
8668000	3	0	1	6	4	0
8669000	3	0	2	3	1	1
8670000	4	0	4	5	4	1
8671000	4	1	6	3	4	0
8672000	8	0	5	4	3	0
8673000	1	0	0	1	3	2
8674000	8	0	3	6	3	1
8675000	3	0	4	3	1	3
8676000	5	1	5	1	0	0
8677000	5	0	4	1	2	3
8678000	5	1	5	1	0	0
8679000	5	2	10	1	0	3
8680000	6	1	6	1	0	1
8681000	4	0	5	1	2	2
8682000	9	0	12	0	0	4
8683000	3	2	9	0	0	3
8684000	5	0	6	1	2	4
8685000	3	0	7	0	0	4
8686000	6	0	9	0	1	3
8687000	2	1	5	0	3	1
8688000	3	0	4	0	3	3
8689000	8	0	8	2	5	2
8690000	3	0	6	5	2	5
8691000	3	0	7	5	0	3
8692000	4	0	4	2	0	3
8693000	1	0	1	2	1	4
8694000	0	0	2	3	0	1
8695000	10	0	9	2	0	0
8696000	5	0	3	4	2	1
8697000	4	0	3	2	2	0
8698000	3	0	3	5	3	0
8699000	4	0	2	3	4	0
8700000	4	0	5	3	0	0
8701000	2	0	2	2	3	1
8702000	1	0	3	3	0	0
8703000	1	0	3	3	0	0
8704000	0	0	2	3	0	0
8705000	2	0	4	3	0	2
8706000	2	0	3	3	0	0
8707000	1	0	1	4	2	0
8708000	3	0	0	5	3	1
8709000	0	0	0	5	3	1
8710000	0	0	1	4	1	1
8711000	0	0	2	2	0	0
8712000	0	0	2	3	0	1
8713000	0	0	1	4	1	0
8714000	0	0	3	3	0	0
8715000	2	1	2	3	1	1
8716000	3	0	3	3	0	1
8717000	1	0	0	4	3	5
8718000	0	0	2	2	0	2
8719000	0	0	2	4	0	2
8720000	0	0	1	1	1	3
8721000	0	0	2	3	0	1
8722000	0	0	2	2	0	0
8723000	3	0	1	2	0	0
8724000	0	0	0	1	2	3
8725000	1	0	2	3	1	1
8726000	0	0	0	1	2	2
8727000	1	0	0	0	3	2
8728000	1	0	0	3	3	1
8729000	2	0	2	2	0	0
8730000	1	0	3	2	0	0
8731000	1	1	0	1	2	2
8732000	0	0	1	0	2	2
8733000	2	1	0	0	8	0
8734000	2	0	1	4	3	1
8735000	4	0	1	2	7	1
8736000	1	0	0	0	3	1
8737000	2	0	0	2	6	2
8738000	4	0	1	4	6	2
8739000	2	1	0	0	5	0
8740000	1	3	0	0	5	1
8741000	1	4	0	0	3	1
8742000	0	3	0	0	5	2
8743000	0	13	0	0	15	2
8744000	1	4	0	2	9	1
8745000	1	3	0	0	3	1
8746000	2	4	0	0	7	1
8747000	1	6	0	0	6	1
8748000	2	4	0	1	5	1
8749000	2	4	0	0	4	0
8750000	0	1	0	2	3	1
8751000	3	2	2	3	1	1
8752000	1	2	0	0	7	1
8753000	5	2	1	1	7	0
8754000	3	3	0	2	5	1
8755000	3	1	0	2	2	0
8756000	1	0	0	3	3	0
8757000	6	1	4	2	1	0
8758000	3	0	3	4	4	0
8759000	4	0	7	3	0	0
8760000	5	0	3	5	3	0
8761000	4	0	4	4	2	0
8762000	1	0	2	3	1	0
8763000	1	0	3	2	0	0
8764000	2	2	4	2	2	1
8765000	0	0	4	2	0	0
8766000	1	0	3	2	0	0
8767000	2	1	4	5	3	3
8768000	1	0	2	6	1	4
8769000	3	0	4	3	0	1
8770000	1	1	2	3	0	2
8771000	1	2	5	8	0	7
8772000	1	0	2	4	0	3
8773000	5	0	1	3	0	0
8774000	4	0	2	2	0	0
8775000	1	0	0	0	4	1
8776000	3	1	6	1	0	0
8777000	2	0	5	3	0	0
8778000	1	0	2	4	1	1
8779000	4	0	4	3	0	0
8780000	4	0	4	3	1	1
8781000	5	0	2	4	1	0
8782000	3	0	1	3	4	0
8783000	3	0	0	4	2	0
8784000	2	0	0	3	3	2
8785000	2	0	3	4	1	0
8786000	1	0	2	5	1	2
8787000	1	0	1	3	2	1
8788000	2	0	1	5	2	1
8789000	3	0	4	5	1	1
8790000	1	0	0	3	3	1
8791000	1	0	1	2	2	2
8792000	4	4	3	5	6	1
8793000	2	1	2	7	2	2
8794000	3	1	2	7	2	1
8795000	5	3	5	7	5	2
8796000	6	5	0	3	7	1
8797000	5	1	5	6	3	2
8798000	2	1	2	6	5	1
8799000	2	0	2	4	4	1
8800000	3	0	2	4	0	1
8801000	3	2	2	1	0	0
8802000	4	0	2	2	0	0
8803000	2	0	5	3	0	0
8804000	1	0	2	2	0	0
8805000	2	3	0	0	0	0
8806000	1	2	3	1	1	0
8807000	3	0	5	3	0	0
8808000	4	1	1	2	0	0
8809000	1	0	5	2	0	0
8810000	5	1	1	3	3	0
8811000	3	1	5	3	1	0
8812000	1	0	3	2	0	0
8813000	9	0	6	3	1	0
8814000	6	2	5	1	1	0
8815000	8	1	5	1	0	0
8816000	0	0	2	2	0	0
8817000	4	0	0	2	0	0
8818000	3	1	0	1	0	0
8819000	3	3	0	0	0	0
8820000	3	1	0	1	0	0
8821000	2	2	2	0	0	0
8822000	3	2	0	1	1	0
8823000	3	2	0	0	0	0
8824000	0	0	2	3	0	3
8825000	1	0	3	2	0	0
8826000	1	2	6	0	0	2
8827000	3	2	5	0	0	0
8828000	3	1	10	1	0	1
8829000	1	2	5	0	0	0
8830000	2	2	4	0	0	0
8831000	4	2	11	0	0	0
8832000	1	0	3	3	0	1
8833000	0	2	3	1	1	1
8834000	1	0	3	2	0	0
8835000	2	1	4	1	0	0
8836000	3	1	4	1	1	0
8837000	3	2	4	0	0	0
8838000	0	0	1	5	1	2
8839000	2	0	3	3	1	0
8840000	6	1	7	2	0	2
8841000	1	3	4	3	1	3
8842000	0	0	1	2	1	3
8843000	0	2	2	0	1	2
8844000	1	2	3	1	1	2
8845000	0	1	1	0	2	4
8846000	0	1	2	0	1	3
8847000	0	0	1	1	1	3
8848000	2	2	5	2	0	1
8849000	4	4	7	3	2	7
8850000	1	3	3	5	4	7
8851000	0	0	1	6	1	3
8852000	1	2	0	3	1	4
8853000	0	1	1	5	2	2
8854000	1	1	1	3	3	1
8855000	2	0	1	4	1	2
8856000	1	1	0	3	4	2
8857000	1	1	2	2	2	2
8858000	3	1	1	2	6	1
8859000	2	0	1	6	4	3
8860000	3	2	0	3	3	0
8861000	2	4	0	5	8	0
8862000	4	1	0	5	7	0
8863000	3	2	1	2	3	1
8864000	1	2	1	3	4	2
8865000	1	1	0	0	4	1
8866000	0	4	0	0	4	3
8867000	0	0	0	4	2	2
8868000	0	2	1	2	3	2
8869000	0	2	4	0	0	0
8870000	1	1	1	1	3	3
8871000	0	1	2	2	1	0
8872000	1	2	2	4	3	1
8873000	0	7	3	1	4	2
8874000	0	3	2	2	3	0
8875000	1	2	5	1	0	1
8876000	6	4	5	3	5	0
8877000	2	3	1	5	6	2
8878000	2	2	4	1	0	1
8879000	3	3	3	3	3	0
8880000	2	6	3	2	4	0
8881000	2	6	6	1	3	0
8882000	2	3	4	2	2	0
8883000	5	4	6	0	0	1
8884000	4	3	5	1	5	0
8885000	3	2	6	1	1	0
8886000	3	1	5	2	1	0
8887000	3	2	6	1	0	1
8888000	6	1	6	1	0	0
8889000	3	3	0	0	0	1
8890000	6	1	7	1	0	0
8891000	4	0	4	4	0	2
8892000	6	1	6	2	1	1
8893000	4	1	8	2	0	1
8894000	8	0	10	3	1	2
8895000	6	0	5	2	1	1
8896000	5	0	6	2	0	0
8897000	4	0	6	3	0	1
8898000	6	0	7	2	0	0
8899000	2	3	7	0	0	2
8900000	6	2	5	0	0	1
8901000	9	1	10	1	0	0
8902000	5	3	4	0	1	0
8903000	5	1	3	2	1	2
8904000	3	2	1	0	0	0
8905000	2	2	5	0	0	0
8906000	2	1	2	2	3	1
8907000	2	2	2	0	0	0
8908000	3	1	1	2	0	0
8909000	2	3	0	0	0	0
8910000	1	2	1	3	2	0
8911000	2	5	1	0	2	0
8912000	4	2	1	1	1	0
8913000	3	3	0	0	1	0
8914000	2	2	0	2	0	2
8915000	3	1	0	1	0	0
8916000	4	2	1	1	0	0
8917000	4	1	0	1	0	0
8918000	2	2	0	1	0	1
8919000	4	3	1	0	0	0
8920000	1	1	2	1	0	0
8921000	2	1	2	1	0	0
8922000	5	2	1	1	2	0
8923000	1	3	0	0	0	2
8924000	0	0	2	2	0	0
8925000	3	2	0	0	0	0
8926000	1	0	3	3	0	1
8927000	2	2	0	0	0	0
8928000	1	3	0	0	0	1
8929000	1	0	3	3	0	2
8930000	2	2	0	0	0	1
8931000	1	1	0	0	3	1
8932000	1	3	1	0	4	1
8933000	2	1	0	0	3	0
8934000	2	3	0	0	0	1
8935000	4	3	2	0	0	1
8936000	2	4	0	0	1	0
8937000	3	4	2	0	3	1
8938000	5	4	2	0	1	0
8939000	0	1	0	0	3	3
8940000	4	2	3	0	3	2
8941000	1	0	1	0	2	3
8942000	1	0	0	0	4	1
8943000	2	3	0	0	7	0
8944000	4	3	2	0	6	0
8945000	1	3	2	0	5	2
8946000	2	1	0	0	6	1
8947000	1	0	0	0	3	2
8948000	1	0	0	0	3	2
8949000	1	1	0	0	3	2
8950000	3	2	2	0	3	0
8951000	2	2	0	0	0	0
8952000	2	2	0	0	0	0
8953000	2	2	1	0	2	0
8954000	1	5	0	0	6	1
8955000	4	3	2	0	1	0
8956000	5	5	6	0	4	0
8957000	1	0	0	0	4	1
8958000	3	3	1	0	0	0
8959000	3	2	1	0	0	0
8960000	0	1	1	0	4	3
8961000	1	3	2	0	0	1
8962000	0	1	0	0	3	2
8963000	0	3	1	1	3	4
8964000	1	2	0	0	2	1
8965000	1	1	0	0	3	1
8966000	2	2	0	0	4	0
8967000	1	2	0	0	5	1
8968000	0	3	0	0	4	2
8969000	0	2	0	0	4	2
8970000	1	4	0	0	5	1
8971000	0	4	0	0	5	3
8972000	0	4	2	0	3	1
8973000	0	0	0	0	2	3
8974000	0	3	0	0	3	2
8975000	0	0	0	0	2	2
8976000	2	3	0	0	1	0
8977000	2	2	0	0	0	0
8978000	1	3	0	1	0	2
8979000	0	0	0	0	2	2
8980000	0	0	2	3	0	0
8981000	0	0	0	0	2	2
8982000	1	0	3	2	0	0
8983000	1	1	4	1	0	2
8984000	3	2	3	1	2	1
8985000	5	2	5	2	1	1
8986000	2	4	0	0	0	0
8987000	3	1	1	2	2	0
8988000	3	4	1	1	1	2
8989000	4	3	1	1	0	1
8990000	0	5	0	0	0	2
8991000	0	4	0	0	0	2
8992000	3	2	1	0	0	0
8993000	1	4	0	0	0	1
8994000	1	0	2	2	0	0
8995000	2	2	0	1	0	1
8996000	0	3	1	0	0	2
8997000	0	5	1	0	0	4
8998000	1	3	0	0	0	1
8999000	1	4	0	0	0	1
9000000	1	4	0	0	0	1
9001000	0	4	0	1	0	3
9002000	1	4	2	0	0	1
9003000	1	3	0	1	2	1
9004000	0	5	0	0	0	2
9005000	0	6	0	0	0	2
9006000	1	3	1	0	0	0
9007000	1	3	0	0	1	1
9008000	0	2	0	0	3	3
9009000	1	3	1	0	0	1
9010000	1	4	1	0	0	2
9011000	2	3	0	0	1	0
9012000	3	2	0	1	1	0
9013000	3	3	3	0	0	0
9014000	1	2	5	0	0	0
9015000	2	1	2	1	0	0
9016000	1	1	3	1	0	0
9017000	3	1	1	1	0	0
9018000	1	3	0	0	0	1
9019000	1	2	2	1	0	0
9020000	3	2	1	0	0	0
9021000	2	0	2	2	2	0
9022000	1	2	1	1	1	2
9023000	1	2	4	1	0	1
9024000	1	1	3	2	0	3
9025000	1	1	5	6	0	4
9026000	1	5	1	2	0	3
9027000	6	0	3	4	0	0
9028000	3	3	1	1	3	1
9029000	0	0	1	3	1	0
9030000	5	1	3	2	0	0
9031000	4	1	2	2	0	0
9032000	3	2	1	1	0	0
9033000	2	3	1	0	0	0
9034000	3	2	5	0	0	0
9035000	4	2	0	0	0	0
9036000	4	2	0	0	0	0
9037000	3	2	1	0	1	1
9038000	2	3	0	0	0	0
9039000	3	2	2	0	0	0
9040000	2	2	0	0	0	0
9041000	0	0	0	0	3	3
9042000	2	2	0	0	0	0
9043000	0	0	3	2	0	0
9044000	0	1	3	1	0	2
9045000	0	0	0	0	2	3
9046000	2	1	0	1	1	1
9047000	0	0	1	4	1	0
9048000	0	0	1	2	1	0
9049000	0	1	3	1	0	0
9050000	2	1	1	2	0	1
9051000	0	0	2	2	0	0
9052000	0	0	1	0	1	3
9053000	0	4	2	1	1	0
9054000	0	3	3	2	0	3
9055000	1	2	3	3	1	1
9056000	0	0	2	3	0	0
9057000	0	0	0	0	2	2
9058000	0	0	1	3	1	0
9059000	2	2	3	2	1	1
9060000	2	2	4	1	1	1
9061000	3	0	3	4	1	0
9062000	6	1	3	5	4	0
9063000	3	0	3	8	2	2
9064000	1	1	4	5	0	1
9065000	2	0	3	3	0	0
9066000	3	0	2	4	1	0
9067000	1	0	3	3	1	3
9068000	3	0	4	1	2	3
9069000	4	0	3	5	3	2
9070000	3	0	4	3	0	0
9071000	0	0	0	1	2	3
9072000	3	1	2	2	0	1
9073000	0	0	2	2	0	2
9074000	1	2	3	0	0	0
9075000	1	0	2	3	1	1
9076000	0	0	2	2	0	0
9077000	1	1	1	0	1	2
9078000	0	0	1	3	1	2
9079000	4	0	2	2	0	1
9080000	1	2	4	1	0	0
9081000	0	1	3	1	0	0
9082000	4	2	6	3	0	3
9083000	1	0	2	3	1	0
9084000	4	1	3	2	0	3
9085000	6	1	6	1	0	0
9086000	4	1	4	2	1	0
9087000	5	2	5	0	0	0
9088000	3	2	1	1	0	1
9089000	2	2	0	0	0	0
9090000	2	5	3	1	1	2
9091000	1	2	4	3	1	1
9092000	3	1	6	4	0	2
9093000	4	3	3	0	1	2
9094000	4	3	4	0	1	0
9095000	5	2	3	0	0	0
9096000	2	3	0	0	0	1
9097000	5	3	2	0	0	0
9098000	6	3	4	3	3	0
9099000	6	1	1	1	0	0
9100000	4	3	5	0	0	0
9101000	2	3	5	1	0	2
9102000	0	3	3	2	0	1
9103000	3	4	2	0	0	1
9104000	0	3	0	0	1	3
9105000	0	0	1	3	1	2
9106000	1	0	1	1	4	3
9107000	2	3	0	0	1	0
9108000	2	3	1	0	3	1
9109000	3	1	2	2	7	0
9110000	2	1	0	0	4	0
9111000	2	1	4	2	1	0
9112000	2	2	3	0	0	0
9113000	0	2	0	0	4	2
9114000	0	2	0	0	2	2
9115000	0	0	1	1	1	2
9116000	0	0	2	1	0	4
9117000	1	2	3	2	1	3
9118000	1	1	4	1	0	0
9119000	0	2	4	1	0	1
9120000	2	1	4	1	1	4
9121000	3	2	4	1	1	2
9122000	5	0	2	3	4	0
9123000	1	1	3	2	0	2
9124000	0	0	1	1	1	5
9125000	1	0	1	1	2	3
9126000	0	2	1	1	1	5
9127000	0	0	0	0	2	3
9128000	1	2	0	0	1	1
9129000	0	0	0	0	2	2
9130000	0	1	0	0	3	2
9131000	0	0	0	0	2	2
9132000	0	1	0	1	3	1
9133000	0	2	0	0	4	2
9134000	0	1	0	0	3	2
9135000	0	0	0	0	2	2
9136000	0	0	0	0	4	2
9137000	0	2	0	0	2	2
9138000	0	0	0	0	2	3
9139000	0	0	3	0	1	3
9140000	0	0	0	0	2	2
9141000	1	2	4	1	1	0
9142000	0	0	1	1	1	2
9143000	0	2	0	0	3	2
9144000	0	1	0	0	2	2
9145000	2	4	1	0	1	1
9146000	0	3	1	1	2	4
9147000	0	4	1	0	0	3
9148000	0	2	2	0	1	3
9149000	0	3	4	0	0	0
9150000	0	0	2	2	0	0
9151000	0	3	0	1	1	2
9152000	0	1	0	1	4	3
9153000	0	4	0	0	0	2
9154000	0	0	2	5	0	2
9155000	0	1	2	3	0	1
9156000	1	1	2	3	1	0
9157000	0	1	1	4	1	0
9158000	0	0	2	3	0	2
9159000	0	0	1	3	1	0
9160000	1	2	0	0	3	1
9161000	1	4	0	0	2	2
9162000	0	1	0	1	3	1
9163000	0	1	0	0	3	3
9164000	3	2	1	0	3	0
9165000	0	2	3	3	1	0
9166000	3	4	1	0	0	0
9167000	1	3	0	0	0	1
9168000	2	2	0	1	0	1
